Johan Venegas, 395354, Costa Rica, 300331529, True, 0, 60
Francisco Calvo, 339797, Costa Rica, 300331529, True, 0, None
Cristian Gamboa, 307026, Costa Rica, 300331529, True, 0, None
David Guzman, 270143, Costa Rica, 300331529, True, 0, 73
Marcos Urena, 270144, Costa Rica, 300331529, True, 0, 66
Ian Smith, 389725, Costa Rica, 300331529, False, None, None
Christian Bolanos, 183796, Costa Rica, 300331529, False, 60, None
Bryan Oviedo, 270149, Costa Rica, 300331529, False, None, None
Daniel Colindres, 361029, Costa Rica, 300331529, False, 73, None
Joel Campbell, 307529, Costa Rica, 300331529, False, 66, None
Rodney Wallace, 356986, Costa Rica, 300331529, False, None, None
Randall Azofeifa, 183794, Costa Rica, 300331529, False, None, None
Yeltsin Tejeda, 307541, Costa Rica, 300331529, False, None, None
Patrick Pemberton, 214874, Costa Rica, 300331529, False, None, None
Kendall Waston, 236536, Costa Rica, 300331529, False, None, None
Kenner Gutierrez, 307016, Costa Rica, 300331529, False, None, None
Leonel Moreira, 270136, Costa Rica, 300331529, False, None, None
Vladimir Stojkovic, 214386, Serbia, 300331529, True, 0, None
Dusko Tosic, 212308, Serbia, 300331529, True, 0, None
Luka Milivojevic, 365641, Serbia, 300331529, True, 0, None
Branislav Ivanovic, 214388, Serbia, 300331529, True, 0, None
Aleksandar Mitrovic, 370456, Serbia, 300331529, True, 0, 90
Dusan Tadic, 298698, Serbia, 300331529, True, 0, 83
Aleksandar Kolarov, 291438, Serbia, 300331529, True, 0, None
Nikola Milenkovic, 411544, Serbia, 300331529, True, 0, None
Sergej Milinkovic-Savic, 385545, Serbia, 300331529, True, 0, None
Nemanja Matic, 310082, Serbia, 300331529, True, 0, None
Adem Ljajic, 319554, Serbia, 300331529, True, 0, 70
Antonio Rukavina, 291447, Serbia, 300331529, False, 83, None
Uros Spajic, 404632, Serbia, 300331529, False, None, None
Andrija Zivkovic, 375538, Serbia, 300331529, False, None, None
Aleksandar Prijovic, 294103, Serbia, 300331529, False, 90, None
Predrag Rajkovic, 336393, Serbia, 300331529, False, None, None
Milos Veljkovic, 385852, Serbia, 300331529, False, None, None
Milan Rodic, 411548, Serbia, 300331529, False, None, None
Marko Grujic, 385537, Serbia, 300331529, False, None, None
Filip Kostic, 401178, Serbia, 300331529, False, 70, None
Nemanja Radonjic, 385893, Serbia, 300331529, False, None, None
Luka Jovic, 385536, Serbia, 300331529, False, None, None
Marko Dmitrovic, 401177, Serbia, 300331529, False, None, None
Igor Akinfeev, 215017, Russia, 300331504, True, 0, None
Mario Fernandes, 312866, Russia, 300331504, True, 0, None
Ilya Kutepov, 404425, Russia, 300331504, True, 0, None
Sergey Ignashevich, 186787, Russia, 300331504, True, 0, None
Denis Cheryshev, 358883, Russia, 300331504, True, 0, 67
Daler Kuziaev, 411572, Russia, 300331504, True, 0, None
Roman Zobnin, 404429, Russia, 300331504, True, 0, None
Fedor Kudriashov, 404424, Russia, 300331504, True, 0, None
Aleksandr Golovin, 371639, Russia, 300331504, True, 0, 102
Alexander Samedov, 216435, Russia, 300331504, True, 0, 54
Artem Dzyuba, 358889, Russia, 300331504, True, 0, 79
Andrey Semenov, 379985, Russia, 300331504, False, None, None
Iury Gazinsky, 379988, Russia, 300331504, False, 79, None
Alan Dzagoev, 302539, Russia, 300331504, False, 102, None
Fedor Smolov, 358871, Russia, 300331504, False, 67, None
Andrei Lunev, 411573, Russia, 300331504, False, None, None
Vladimir Granat, 358046, Russia, 300331504, False, None, None
Alexey Miranchuk, 371765, Russia, 300331504, False, None, None
Anton Miranchuk, 411574, Russia, 300331504, False, None, None
Yury Zhirkov, 216432, Russia, 300331504, False, None, None
Vladimir Gabulov, 186785, Russia, 300331504, False, None, None
Aleksandr Erokhin, 404421, Russia, 300331504, False, 54, None
Igor Smolnikov, 375357, Russia, 300331504, False, None, None
